setup_code,setup_definition,high_lookback_days,leader,laggard,context_filter,trigger_code,trigger_definition,setup_idx,setup_date,trigger_idx,trigger_date,leader_strength_definition,laggard_definition,branch_id,direction,horizon_day,laggard_abs_return,leader_abs_return,excess_return
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,249,2006-12-28,252.0,2007-01-04,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,-0.004766006304798842,-0.007539221232992999,0.0027732149281941565
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,249,2006-12-28,252.0,2007-01-04,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,-0.004085104990964261,-0.004331153776506724,0.0002460487855424631
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,249,2006-12-28,252.0,2007-01-04,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,0.0009079693824609603,-0.00489250928633822,0.0058004786687991805
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,249,2006-12-28,252.0,2007-01-04,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,0.01271086460634785,-0.0020050421603039492,0.014715906766651798
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,249,2006-12-28,252.0,2007-01-04,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,0.02315074563439201,0.0024861772187052544,0.020664568415686757
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,270,2007-01-31,272.0,2007-02-02,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,-0.0009057114216647344,0.001185050001977217,-0.0020907614236419514
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,270,2007-01-31,272.0,2007-02-02,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,-0.002264933333857133,0.0009485204522297064,-0.0032134537860868395
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,270,2007-01-31,272.0,2007-02-02,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,0.006793288971505218,0.002055127646497734,0.004738161325007484
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,270,2007-01-31,272.0,2007-02-02,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,0.006566735196916973,-0.0004745374091810195,0.0070412726060979924
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,270,2007-01-31,272.0,2007-02-02,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,-0.006340785834355045,-0.0051374033416451415,-0.0012033824927099035
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,0.006422571941162136,-0.0022143168225911003,0.008636888763753237
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,0.007278775275177729,-0.002509399222167641,0.00978817449734537
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,0.002568800354054712,-0.0022143168225911003,0.0047831171766458125
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,-0.011774509010788248,-0.008192689663227615,-0.003581819347560633
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,-0.0055663686071467655,-0.004502618321106211,-0.0010637502860405545
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,0.006422571941162136,-0.0022143168225911003,0.008636888763753237
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,0.007278775275177729,-0.002509399222167641,0.00978817449734537
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,0.002568800354054712,-0.0022143168225911003,0.0047831171766458125
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,-0.011774509010788248,-0.008192689663227615,-0.003581819347560633
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,344,2007-05-17,345.0,2007-05-18,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,-0.0055663686071467655,-0.004502618321106211,-0.0010637502860405545
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,345,2007-05-18,352.0,2007-05-30,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,1,0.004662917315366943,7.262468329938265e-05,0.004590292632067561
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,345,2007-05-18,352.0,2007-05-30,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,2,0.0052980673990141725,0.0024213903787024815,0.002876677020311691
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,345,2007-05-18,352.0,2007-05-30,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,3,0.008265147180157806,0.0020546910692413878,0.006210456110916418
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,345,2007-05-18,352.0,2007-05-30,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,4,0.008265147180157806,-0.0022018135226309354,0.010466960702788741
S2,rolling divergence,60,DIA,QQQ,SPY,T1,relative-strength turn,345,2007-05-18,352.0,2007-05-30,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_DIA_leads,DIA leads / QQQ lags,5,-0.0025424844938404245,-0.013134765699830298,0.010592281205989873
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,345,2007-05-18,346.0,2007-05-21,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,1,0.0008507393990220269,-0.0002957372555565385,0.0011464766545785654
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,345,2007-05-18,346.0,2007-05-21,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,2,-0.0038291784132726825,0.0,-0.0038291784132726825
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,345,2007-05-18,346.0,2007-05-21,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,3,-0.018080954719499553,-0.005991640230393558,-0.012089314489105996
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,345,2007-05-18,346.0,2007-05-21,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,4,-0.011912432096177095,-0.002293379767915771,-0.009619052328261324
S2,rolling divergence,60,DIA,QQQ,SPY,T5,gap compression,345,2007-05-18,346.0,2007-05-21,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_DIA_leads,DIA leads / QQQ lags,5,-0.004254358975522843,0.0001475253459959358,-0.004401884321518779
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,441,2007-10-04,446.0,2007-10-11,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,0.00649024933122333,0.01652126852058955,-0.01003101918936622
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,441,2007-10-04,446.0,2007-10-11,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,-0.001354903687291853,0.008735439563983372,-0.010090343251275224
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,441,2007-10-04,446.0,2007-10-11,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,-0.007489261584480156,0.003988229651137987,-0.011477491235618142
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,441,2007-10-04,446.0,2007-10-11,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,4,-0.007489261584480156,0.016901095901059815,-0.02439035748553997
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,441,2007-10-04,446.0,2007-10-11,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,5,-0.010055988761461743,0.021269152932667845,-0.03132514169412959
S2,rolling divergence,60,QQQ,DIA,SPY,T5,gap compression,441,2007-10-04,442.0,2007-10-05,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,1,-0.002986366339023383,0.006247956364333174,-0.009234322703356557
S2,rolling divergence,60,QQQ,DIA,SPY,T5,gap compression,441,2007-10-04,442.0,2007-10-05,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,2,0.006325222088407578,0.010601940539763488,-0.00427671845135591
S2,rolling divergence,60,QQQ,DIA,SPY,T5,gap compression,441,2007-10-04,442.0,2007-10-05,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,3,0.0003548661118024654,0.013063213381200978,-0.012708347269398512
S2,rolling divergence,60,QQQ,DIA,SPY,T5,gap compression,441,2007-10-04,442.0,2007-10-05,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,4,-0.0033415602717143944,-0.003029330006917852,-0.0003122302647965425
S2,rolling divergence,60,QQQ,DIA,SPY,T5,gap compression,441,2007-10-04,442.0,2007-10-05,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T5_QQQ_leads,QQQ leads / DIA lags,5,0.003127001500190296,0.01344189013918995,-0.010314888638999653
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,447,2007-10-12,448.0,2007-10-15,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,-0.006142680637834408,-0.004706100060187568,-0.0014365805776468399
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,447,2007-10-12,448.0,2007-10-15,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,2,-0.006142680637834408,0.008094943447813918,-0.014237624085648326
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,447,2007-10-12,448.0,2007-10-15,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,3,-0.008712890201230561,0.012425174012030249,-0.02113806421326081
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,447,2007-10-12,448.0,2007-10-15,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,4,-0.03528895919028596,-0.01280121067255402,-0.022487748517731942
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,447,2007-10-12,448.0,2007-10-15,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,5,-0.031571319939380116,-0.000941220012037669,-0.030630099927342447
S2,rolling divergence,60,QQQ,DIA,SPY,T1,relative-strength turn,595,2008-05-15,597.0,2008-05-19,leader made a recent important high and >=2% ahead of laggard over prior 10 days,other non-SPY ETF failed to confirm recent high and trailed prior 10-day return,S2_T1_QQQ_leads,QQQ leads / DIA lags,1,-0.014743030430754867,-0.0076533212652558635,-0.007089709165499003
